TP,TC,PC,USERNAME,FILENAME,BIRTHYR,SEX,EDLEVEL,MATLANG,NAME,IDNO,TESTDAY,TESTL,REFTEXT,FEEDB,PROTNOTE,PERSNOTE,NLR,NLF,NLX,BLR,BLF,BLX,FORMLR,FORMLF,FORMLX,NAR,NAF,NAX,MIPR,MIPF,MIPX,OR1R,OR1F,OR1X,OR2R,OR2F,OR2X,OR3R,OR3F,OR3X,OR4R,OR4F,OR4X,OR5R,OR5F,OR5X,S2DR,S2DF,S2DX,S3DR,S3DF,S3DX,PSIF1M,PSIF1F,PBOK1M,PBOK1F,PFIG1M,PFIG1F,BLFRR,SKPSM,SKPSF,SKPBM,SKPBF,SKPFM,SKPFF,SKLJR,SKLJF,MINNAR,MINNAF,MINNAX,ASSR,OFR,OFF,DNLR,DNLF,DNLX,DNLT,DBLR,DBLF,DBLX,DBLT,DFORMLR,DFORMLF,DFORMLX,DFORMLT,DNAR,DNAF,DNAX,DMIPR,DMIPF,DMIPX,DORE1R,DORE1F,DORE1X,DOR1R,DOR1F,DOR1X,DOR2R,DOR2F,DOR2X,DOR3R,DOR3F,DOR3X,DOR4R,DOR4F,DOR4X,DOR5R,DOR5F,DOR5X,DS2DR,DS2DF,DS2DX,DS3DR,DS3DF,DS3DX,DPSIF1M,DPSIF1F,DPBOK1M,DPBOK1F,DPFIG1M,DPFIG1F,DBLFRR,DSKPS1M,DSKPS1F,DSKPS2M,DSKPS2F,DSKPB1M,DSKPB1F,DSKPB2M,DSKPB2F,DSKPF1M,DSKPF1F,DSKPF2M,DSKPF2F,DSKLOGAR,DSKLOGBR,DSKADRAR,DSKADRBR,DSKTIDAR,DSKTIDBR,TX01,DMINNAR,DMINNAF,DMINNAX,EYS01,EYS02,EYS03,EYS04,EYS05,EYS06,EYS07,EYS08,EYS09,EYS10,EYS11,EYS12,EYS13,EYS14,EYS15,EYS16,EYS17,EYS18,EYS19,EYS20,IDNL,IDBL,IDFORML,IDNA,IDMIP,IDOR1,IDOR13,IDOR45,IDS2D,IDS3D,IDPSIF1,IDPBOK1,IDPFIG1,IDBLFR,IDSK,IDMINNA,IEYS
SJO1614067,Jönköping,Dator 04,AR-enheten Jönköping,C:\Users\Public\Personer\NUQX806.ATSPF,1971.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SJO1614067,.,42398.0,PEMAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJO1614066,Jönköping,Dator 04,AR-enheten Jönköping,C:\Users\Public\Personer\XFFY783.ATSPF,1990.0,Man,4 Avslutad 3- eller 4-årig gymnasieutbildning eller motsvarande (12- till 13-årig utbildning),Svenska/Danska/Norska,SJO1614066,,42387.0,johak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,0.0,40.0,,,,,,,,,70.0,0.0,64.0,16.0,2.0,0.0,,,,19.0,1.0,0.0,17.0,2.0,1.0,16.0,7.0,0.0,,,,,,,18.0,0.0,0.0,26.0,0.0,0.0,124.0,2.0,95.0,0.0,110.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416657187374384237854646512414800X,,,X4263172544188572788628465453224764467358318431787572786645427355728216000000000000130015001700280015002100160037001500150017002600340018001600230016001700190065001700180014002000130014001300540011001900170101001500190015003800190017005100650024001800450031002700260020002500270019002702500019002200330035002600180029003400370027044401850061002501470086005900290000000000000000000000000000000000000000X,X0000700007000320000900023012860400801296001070003800033006900082501525001580009001040004000000000000X,,X421343322414524423520000000000232412252441411210240000000000435323251332253414145440000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000100010000000000001000000000010000001010000000000000000000100100000000010100001000000101100000008888888888888888888888888888888888888888888888888888888888888888X,X422342321431211422223311310000X,X0101010101010110111101011100011101111110001100110101001110110111010010110111101111001110010110001011010111010111011000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100110111010011011011111010111101001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010000000111110111100101110101101110100101010111100101111001011001101011101101111100101100100101111101110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SJO1614065,Jönköping,Dator 04,AR-enheten Jönköping,C:\Users\Public\Personer\YWYP622.ATSPF,1995.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SJO1614065,,42380.0,johak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,0.0,20.0,,,,,,,,,47.0,0.0,37.0,11.0,1.0,0.0,,,,6.0,2.0,0.0,11.0,0.0,0.0,4.0,0.0,4.0,,,,,,,14.0,0.0,0.0,10.0,0.0,0.0,111.0,2.0,88.0,3.0,80.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416657187370000000000000000000000X,,,X4263172544188572788628465453224764467358318431700000000000000000000000000000000000290031002000220020006300240041002400340027007800440021003100240030002200300082005200270086003200570045006801630041003700790185004000270026011000930030041001780043002400950034007900340130000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000900023012860400801296001090003800047006900000000000000000000000000000000000000000X,,X421543310000000000000000000000232412252440000000000000000000635666250000000000000000000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000100010000000000001000000000010088888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321400000000000000000000X,X0101010101010110111101011100011101111110001100100101001110110111010010111011101101001110010110001011010111010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011001011101011011101110110100110111010011011011101010111101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111010111100101110101101110100101010111100101111001011001101011101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SJO1544063,Jönköping,Dator 04,AR-enheten Jönköping,C:\Users\Public\Personer\MTLA167.ATSPF,1980.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SJO1544063,,42340.0,johak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,2.0,20.0,,,,,,,,,33.0,5.0,29.0,10.0,4.0,1.0,,,,10.0,3.0,0.0,10.0,10.0,0.0,7.0,7.0,3.0,,,,,,,10.0,0.0,0.0,15.0,0.0,0.0,100.0,0.0,70.0,2.0,89.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762865416647499990000000000000000000000X,,,X4263172544188574788728465455224766467700000000000000000000000000000000000000000000200047002700290024007400260091002400590029006000260134004100380021004400360495003900770079002600470042002702820030004200570283003301210032026000300027000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000900023012860400801196001160003800085006900090032765001580000000000000000000000000X,,X452342322314500000000000000000232412131321413242120000000000335323334461631630000000000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431211000000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110001011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010111101101010011010011100011011101110110100110111000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100011110011100101110101101110100101010111100101111001011001101011101000111000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SJO1544061,Jönköping,Dator 04,AR-enheten Jönköping,C:\Users\Public\Personer\OUSH784.ATSPF,1991.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SJO1544061,,42331.0,johak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,10.0,22.0,,,,,,,,,37.0,6.0,21.0,3.0,4.0,13.0,,,,20.0,8.0,0.0,10.0,9.0,8.0,7.0,6.0,17.0,,,,,,,11.0,11.0,0.0,14.0,2.0,0.0,110.0,0.0,100.0,0.0,119.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762845816677187991287999999999999999999X,,,X4263132544188572888628465553224564477357318000000000000000000000000000000000000000200027002000950037002400250034001700620040005700580030002900400060007100310045005600650110012200530044019501390102007100830063003400380103004901460099018500350026002101890000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000323276500024001383276532765327650003600048327653276532765327653276532765327653276532765X,,X421343332314523413124411555200232312611441456662522636366000635326656646663655664626616366X,,X0010000000000000000000001000000000000000000000010000000001000000001000000000000000000000000000100000100000000000000000000010000000100010000000000000100000010000000100000000000100100000000100000010000000000001001000000000010000100000000001000011000000000000011000100000000001000000000100010110000000000100011010000000000001100000000100000010000001000001X,X422342221231211400000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110001011010111010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100110111010011011011111010111101001010100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100110110111100101110101101110000101010111100101111001011001001011101110111100101100100101110101110100111010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SJO1544062,Jönköping,Dator 04,AR-enheten Jönköping,C:\Users\Public\Personer\AJWP085.ATSPF,1985.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SJO1544062,,42324.0,johak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,3.0,13.0,,,,,,,9.0,6.0,0.0,12.0,9.0,0.0,6.0,9.0,0.0,,,,,,,7.0,3.0,1.0,8.0,1.0,0.0,114.0,3.0,75.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X4263172344168772788600000000000000000000000000000000000000000000000000000000000000200019003402240018005600270190001600420034005200450441031309740063004800690239000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,X433343324411514000000000000000212414212341414125542000000000225325551131212000000000000000X,,X0010000000000000000000000001000000000000000000010000000001000000010000000000000000000000000000100000100000000000000100000000000000000010000010000000000010010000999999999999999988888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422344321000000000000000000000X,X0101010101010110111101011100011101111110001101110101001110110111010010111011101111001110011110101011010111010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100111111010011000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,
SJO1544060,Jönköping,Dator 04,AR-enheten Jönköping,C:\Users\Public\Personer\WXED739.ATSPF,1988.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SJO1544060,,42311.0,johak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,2.0,33.0,,,,,,,,,49.0,2.0,45.0,10.0,5.0,0.0,,,,12.0,4.0,1.0,13.0,3.0,7.0,7.0,6.0,7.0,,,,,,,17.0,1.0,0.0,21.0,0.0,0.0,93.0,2.0,109.0,0.0,129.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416997187379984237854246212000000X,,,X4263172544188572788628465451224764467356318431787570000000000000000000000000000000190014001900600018004700190052001500400023007800300034005500730017004900350165003100220077005700240016003401080025001700480310002200370029020400340026008003680021001900650028003000290048006600320048008700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000100023012860401801296001000003800047006900090001525001690000000000000000000000000X,,X461343324414523220000000000000262416212442416662642630000000435326134266633634660000000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000100010000000000001000000000010000001010000000000000000000100100000000100100100000000101100000008888888888888888888888888888888888888888888888888888888888888888X,X422342321431211422223000000000X,X0101010101010110101101011100010101111110001100110101001110110111010010111011101111001110010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100110111010011011011111010111101001010100011111100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110011100101110101101110100101010111100101111001011001101001101101111100101100100101111101110100111010100101110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SJO1544058,Jönköping,Dator 04,AR-enheten Jönköping,C:\Users\Public\Personer\UDLT066.ATSPF,1992.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SJO1544058,,42284.0,johak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,2.0,36.0,,,,,,,,,42.0,9.0,38.0,6.0,3.0,7.0,,,,13.0,8.0,2.0,14.0,5.0,11.0,8.0,9.0,8.0,,,,,,,14.0,3.0,0.0,16.0,0.0,0.0,165.0,9.0,109.0,2.0,135.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416657187374384237854996512419900X,,,X4263172144158762788628465454224666467347318431787570000000000000000000000000000000170024002200400029004301140258001300180025028200280022003900200013003100600028001800320018014100140021001902080016001500300118001500770024005100400037011102270021001400960064002600200042005600200020018200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000323276500023327650400832765327650003600071007903276532765001583276500000000000000000000X,,X421343614454524526513410000000262412652445456262551656566666635326346631235632136040100000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000001000010000000100000000100000100000000000001001000000000010000001010000000000100000000000100000000010100001088888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431211400000000000000X,X0101010101010110111101011100010101010100001100110001001110110111010010111011101111001110010110001011010111010111011000011101010001110011111001001000100101110101010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110100101010011010011101011011101110110100110111010011011011111010111101001010110011111101011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100101111001011001101010100101111100101100100101011101110100111010100101010100011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SJO1534057,Jönköping,Dator 04,AR-enheten Jönköping,C:\Users\Public\Personer\NSMP049.ATSPF,1993.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SJO1534057,,42276.0,johak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,3.0,30.0,,,,,,,,,44.0,16.0,37.0,8.0,4.0,0.0,,,,10.0,5.0,0.0,8.0,5.0,10.0,10.0,4.0,15.0,,,,,,,11.0,11.0,0.0,16.0,3.0,0.0,139.0,1.0,79.0,2.0,137.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416657187379984997854579900000000X,,,X4263132242478772788628465456224566447754318431787564784245420000000000000000000000140021002800280027003800180048001900310033004500280033002400480025003600910047002600180084003200470020006100360067002400520026002200180023008800370017014300370022001901030069004600230048009400540023012700620053002701420043008400360143002600000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000600018012860400802160000100003800047006900000000000000000000000000000000000000000X,,X421343332354313000000000000000262416661441414666651660000000635326256122663656664666616640X,,X0010000000000000000000001000000000000000000000010000000001000000001000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000000100000000100000001100000000100000000000001011000000000000000001010000000000011000000000000010000000110000001000100000100000110000000000100010010000100000000100001100000000100000000100001X,X422342221441411422200000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110001001010111010111011000011111010011110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100110111010011011101111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100101111001011001101011101101111100101100100101111101110100000010100101110110011111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SJO1534056,Jönköping,Dator 04,AR-enheten Jönköping,C:\Users\Public\Personer\FHOE242.ATSPF,1985.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SJO1534056,,42261.0,johak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,2.0,32.0,,,,,,,,,58.0,1.0,49.0,11.0,0.0,2.0,,,,19.0,3.0,0.0,20.0,4.0,1.0,13.0,3.0,8.0,,,,,,,15.0,1.0,1.0,17.0,0.0,1.0,124.0,4.0,84.0,1.0,129.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762385416657187379984237854996512000000X,,,X4263172544188572788628465453224764467358318431787572786645200000000000000000000000120012001600150014004000170042001500190023007500310021001700250017002200250118002000410022003100270024002402800024003000250137003200200026011900570020013701510046001400850055004300220041004900350024010001170040003100460034002500320115000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000900023012860400801296327650003800047006903276500000000000000000000000000000000000X,,X421343322114524421524100000000232412252645413212244352400000635326256352613354665566000000X,,X0010000000000000000000001000000000000100000000000000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000100010000000000001000000000010000001010000000009999999999999999000000010100001088888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321491211422000000000000X,X0101010101010110111101011100010101111010001000110001001110110111010010111011101111001110010110001011010111010111011000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011100110110100110111010011011011111000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100101111001011001101011101101111100101100100101011101110100111010100101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SJO1534055,Jönköping,Dator 04,AR-enheten Jönköping,C:\Users\Public\Personer\HFJS741.ATSPF,1995.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SJO1534055,,42247.0,johak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,10.0,27.0,,,,,,,,,33.0,6.0,24.0,3.0,3.0,3.0,,,,4.0,5.0,2.0,5.0,6.0,2.0,2.0,4.0,7.0,,,,,,,10.0,4.0,4.0,6.0,5.0,1.0,100.0,2.0,75.0,4.0,73.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X252757999916159999571281999954999947992599X,,,X4261172544188572788428465462224764457450000000000000000000000000000000000000000000180031003000720025005500230127002400250045009900270028002600490101005400500136005900340062006200690072014902050084004001070110004200410122011600400176022500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000073276500023327653276501260003430000000000000000000000000000000000000000000000000000000X,,X413346624450000000000000000000532316641444300000000000000000336666165661100000000000000000X,,X0010000000000000000000001000000000000100000000000000000001000000010000000000000000000000000000100000100000000000100000000000000000000010000010001000000010000000000100000000000199999999999999990000010010000000001000000000010099999999999999999999999999999999000000100100100099999999999999998888888888888888888888888888888888888888888888888888888888888888X,X443332329442000000000000000000X,X0101010001010110111101011100011101111010001100110101001110110111010010111011101111001110010110000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011011010110101101010011010011100011001101110110100100111010011011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X1111010010100111110111100001110100101110100101000111100101111010111001101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SJO1534054,Jönköping,Dator 04,AR-enheten Jönköping,C:\Users\Public\Personer\FYSD898.ATSPF,1975.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SJO1534054,,42240.0,johakl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,0.0,32.0,,,,,,,,,58.0,6.0,53.0,12.0,6.0,0.0,,,,29.0,0.0,0.0,25.0,5.0,0.0,24.0,6.0,0.0,,,,,,,17.0,1.0,0.0,21.0,3.0,0.0,124.0,0.0,109.0,3.0,115.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835216657187378584237854000000000000X,,,X4263172544188572788628465453224564477357318431787574786645427362000000000000000000190023002400880026004500210026002000150022012400300026002200320023002200260071002500240021003700510022003801190029002400280055003800230020015100380027002000850020001900520041004000210038004700300026005900760019002700350044003300380049012500960053022400260000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000900023012830400801296001110003800045006900088001525001580006001040004000000000000X,,X421343322314524423524435525550232412252445411212242352435131335353251332233454235242513541X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000100010000000000001000000000010000001010000000000000000000100100001000100000010000000101100000008888888888888888888888888888888888888888888888888888888888888888X,X422342321431211423243331000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110001011010111010111011000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100011111010110101001010011010011100011011101110110100110111010011011011111010111101001010100011111101011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100101111001011001101011101101101100101100100101111101110100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SJO1524052,Jönköping,Dator 04,AR-enheten Jönköping,C:\Users\Public\Personer\GVDO525.ATSPF,1960.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SJO1524052,,42142.0,johak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,0.0,44.0,,,,,,,,,29.0,18.0,13.0,4.0,13.0,0.0,,,,3.0,27.0,0.0,6.0,24.0,0.0,6.0,24.0,0.0,,,,,,,1.0,21.0,0.0,7.0,23.0,0.0,64.0,18.0,40.0,7.0,89.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X151657177417472545456118461754181818171837X,,,X4263132252728772788488465475224366437353312631400000000000000000000000000000000000490054002900680033002800430029003200690035011900440037004700430090007400200099002900550057012001080105007501300082005400310142006300730030003500610072002500660043005300750060004800570093000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000700018012860150001456001900003600017000230004800040000040004800004000000000000000X,,X223331233133313232311233212332121331232312215123321331414422243321321313433123321233212312X,,X0001000000000000000100000000000000010000000000000001000000000000010000000000000010000000000000000001000000000000000100000000000001100000000000001001000000000000100100000000000010100000000000000101000000000000011000000000000010100000000000001010000000000000111000000000000010000100000100001000000000100010100010000010000010000100000000011000100000000100X,X134232124123224143413413423412X,X0100010001010000100001001000010101001100000100110001001100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100001100010010101011010011010001101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X1010010000100001110010010000110101001110000011000010100100010010111000101001001000111100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
