TP,TC,PC,USERNAME,FILENAME,BIRTHYR,SEX,EDLEVEL,MATLANG,NAME,TESTDAY,TESTL,REFTEXT,FEEDB,PROTNOTE,PERSNOTE,NLR,NLF,NLX,BLR,BLF,BLX,FORMLR,FORMLF,FORMLX,NAR,NAF,NAX,MIPR,MIPF,MIPX,OR1R,OR1F,OR1X,OR2R,OR2F,OR2X,OR3R,OR3F,OR3X,OR4R,OR4F,OR4X,OR5R,OR5F,OR5X,S2DR,S2DF,S2DX,S3DR,S3DF,S3DX,PSIF1M,PSIF1F,PBOK1M,PBOK1F,PFIG1M,PFIG1F,BLFRR,SKPSM,SKPSF,SKPBM,SKPBF,SKPFM,SKPFF,SKLJR,SKLJF,MINNAR,MINNAF,MINNAX,ASSR,OFR,OFF,DNLR,DNLF,DNLX,DNLT,DBLR,DBLF,DBLX,DBLT,DFORMLR,DFORMLF,DFORMLX,DFORMLT,DNAR,DNAF,DNAX,DMIPR,DMIPF,DMIPX,DORE1R,DORE1F,DORE1X,DOR1R,DOR1F,DOR1X,DOR2R,DOR2F,DOR2X,DOR3R,DOR3F,DOR3X,DOR4R,DOR4F,DOR4X,DOR5R,DOR5F,DOR5X,DS2DR,DS2DF,DS2DX,DS3DR,DS3DF,DS3DX,DPSIF1M,DPSIF1F,DPBOK1M,DPBOK1F,DPFIG1M,DPFIG1F,DBLFRR,DSKPS1M,DSKPS1F,DSKPS2M,DSKPS2F,DSKPB1M,DSKPB1F,DSKPB2M,DSKPB2F,DSKPF1M,DSKPF1F,DSKPF2M,DSKPF2F,DSKLOGAR,DSKLOGBR,DSKADRAR,DSKADRBR,DSKTIDAR,DSKTIDBR,TX01,DMINNAR,DMINNAF,DMINNAX,EYS01,EYS02,EYS03,EYS04,EYS05,EYS06,EYS07,EYS08,EYS09,EYS10,EYS11,EYS12,EYS13,EYS14,EYS15,EYS16,EYS17,EYS18,EYS19,EYS20,IDNL,IDBL,IDFORML,IDNA,IDMIP,IDOR1,IDOR13,IDOR45,IDS2D,IDS3D,IDPSIF1,IDPBOK1,IDPFIG1,IDBLFR,IDSK,IDMINNA,IEYS
SVA1515005,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\VKUO423.ATSPF,1989.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SVA1515005,42072.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,5.0,15.0,,,,,,,,,35.0,7.0,21.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,10.0,3.0,2.0,5.0,3.0,1.0,124.0,2.0,95.0,0.0,85.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X286862995416992699999984000000000000000000X,,,X4264172244188572788228465443224564457356310000000000000000000000000000000000000000220023003400680039004500320062003300270054007000280033003500380063006600670075008500530107005701040101012201740072002900960119008100390098013101100041010501990035004900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000323276500023327650401201116327650000000000000000000000000000000000000000000000000000000X,,,,X0000000000000100000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000099999999999999991000000010000000000100000000000100000000101000000100010000000000010000000000010099999999999999998888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X443329321000000000000000000000X,X0101010001010110111101011100010101111110001100110101001110110111010010111011101111001110010110001011010111010111011000011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100110111010011011011111010111101001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100101111001011001101011101100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1515004,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\ZEIS564.ATSPF,1991.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SVA1515004,42034.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,13.0,,,,,,,,,33.0,11.0,19.0,9.0,2.0,1.0,,,,,,,,,,,,,,,,,,,10.0,2.0,0.0,8.0,2.0,0.0,110.0,4.0,64.0,2.0,86.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282757995816000000000000000000000000000000X,,,X4271172544188572788428265472223264427351316400000000000000000000000000000000000000210029002000960024002500230034003900180033014400250037004300290044003400970308003200780044012400420029004702220064011001460115007900260023006200500034004801010081006101140063000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000800023012860400801296327650003800085006900000000000000000000000000000000000000000X,,,,X0010000000000000000000001000000000000000000000010000000001000000001000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000001000010000000100000000100008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422332321300000000000000000000X,X0101010101010110111101011100011001111110001100110101001100110111010010111011101111001110011010001011010111010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011100011011101110100100110111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110001101110100101000011100101111001011001001010100101101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1515003,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\CGST135.ATSPF,1985.0,Kvinna,4 Avslutad 3- eller 4-årig gymnasieutbildning eller motsvarande (12- till 13-årig utbildning),Svenska/Danska/Norska,SVA1515003,42030.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,4.0,19.0,,,,,,,,,47.0,8.0,38.0,8.0,2.0,6.0,,,,,,,,,,,,,,,,,,,10.0,2.0,0.0,10.0,1.0,0.0,115.0,3.0,95.0,1.0,95.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762169916997199379984230000000000000000X,,,X4263172544188772788628465456224364467345318331787554786000000000000000000000000000150015001900350022002400190023003100430026005500310025004300530028002700590048004600360060006600590029002801220061004000380095003500290021012000460024004500540022002200900082004000500123014900370037014101090028004801950000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000323276500023012860400801224327650003800047327653276532765327650010000000000000000000000X,,,,X0000000000000100000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010010000001000000010000000000100000000000100100000000100008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321440000000000000000000X,X0101010101010110111101001100011101111110001100110101001110110111010010111011101111001110010110001001011111010111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010010101011011101110110100110111010011011011111010111101001010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111010111100101010101101110100101010111100101111001011001101010000001111100101000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1515002,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\OPNI922.ATSPF,1988.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SVA1515002,42023.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,1.0,18.0,,,,,,,,,37.0,4.0,33.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,12.0,0.0,0.0,16.0,0.0,1.0,105.0,0.0,86.0,0.0,98.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416659987000000000000000000000000X,,,X4263172544188572788628465451224564477353300000000000000000000000000000000000000000230024001800440027002500190031001600200018005300370051003400580029003000480258003800350034004200460033015400770062003200350153005400260068006200800085022207060018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000900023012860380801296327650003800047006900090000000000000000000000000000000000000X,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321491211420000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110001011000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100110111010011011011111010111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100011010111100101110101101110100101010111100100111001011001101011101100111100101100100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1515001,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\PBCE408.ATSPF,1952.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SVA1515001,42016.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,0.0,20.0,,,,,,,,,22.0,7.0,5.0,8.0,4.0,0.0,,,,,,,,,,,,,,,,,,,8.0,4.0,0.0,12.0,2.0,0.0,79.0,18.0,53.0,6.0,50.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762351816182682320000000000000000000000X,,,X4263132242158772788828465457200000000000000000000000000000000000000000000000000000790088014400670213004600770099005800720047016901100073008900830073015400660127011400640093022900760127006201560046000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000900023012860000901296001030003800046006000000000000000000000000000000000000000000X,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000100000000100010000000000000010000010000000000000100000100100000000100008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422322321431230000000000000000X,X0101010001010100100001001100010101000110000100110001001110000110000010110001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100001001010110101001010011010011101011011110110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110011100100010101101111000111000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1445004,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\SWFK573.ATSPF,1983.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SVA1445004,41988.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,1.0,23.0,,,,,,,,,53.0,8.0,46.0,8.0,5.0,0.0,23.0,6.0,1.0,,,,,,,,,,,,,,,,10.0,10.0,1.0,18.0,1.0,0.0,124.0,2.0,109.0,4.0,135.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416997487372384000000000000000000X,,,X4263172544138562783228465453224366427357318431787572786645427000000000000000000000190019001900590021003300170030001600230020006700290060002000610021002700310151005100420026005100450017004000850046002500250043003600160077010600570039002600380018005800820031003500450071004000570028010800940036004400890022002200350089010700780000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000700023012860400801224004300003800047006800067500000000000000000000000000000000000X,X421343342654524223524435555534X,,,X0010000000000000000000001000000000000100000000000000000000001000010000000000000000000000000000100000100000000000000000000010000000000010000010000000000011000000000100000000000199999999999999990010000000000001001000000000010000001010000000000011000000000000001000100000010000100001100000000110000000000100100010000000001000100001100000008888888888888888X,X422342321431231422200000000000X,X0101010101010110111101011100010101111110001100110101001110110111010010111011101101001110010110001011010111010111011000010111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101010110100110111000111011111111010111101001010100011111100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100011010111100101110101101110100101010111100101111001011001101011101100111100111100100101101101110000111010100101110010011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1445003,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\SZTA832.ATSPF,1989.0,Man,Okänd,Svenska/Danska/Norska,SVA1445003,41974.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,17.0,0.0,42.0,,,,,,,,,30.0,18.0,19.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,,,,10.0,7.0,0.0,11.0,4.0,0.0,60.0,0.0,53.0,1.0,60.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282757731416137184347137421247364143316346X,,,X4463172144158774788628765484226866858356318432650000000000000000000000000000000000230026003500700053008000540117002500820049010700490054012200680033007301070036007900420046005500920028005100640047003000480063004100350125006800600067003700250033003101690092003800470059007300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320005600023002920020800000000000000000000000000000000000000000000000000000000000000000X,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000000011000000000000001010000000000100000000100100000000100000100000000000001000010100000000000001010000000000000000000101000011000000000100088888888888888888888888888888888888888888888888888888888888888888888888888888888X,X432342321432233000000000000000X,X0101010101010110111101011100011101111110001100110101001110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101001010011010011101011011101110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101000011100101110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1445002,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\IYJT616.ATSPF,1996.0,Man,Okänd,Svenska/Danska/Norska,SVA1445002,41960.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,17.0,0.0,43.0,,,,,,,,,32.0,23.0,17.0,2.0,12.0,6.0,,,,,,,,,,,,,,,,,,,13.0,3.0,1.0,11.0,18.0,0.0,60.0,0.0,70.0,2.0,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X672762456182634814377124421326581312312518X,,,X4243172544178772786228575468226866477766314631877566788000000000000000000000000000260057002900650031003500200027002200270044007300400048002600680044009500450083004000620057010701400046003000420090005800340038004200250026003200650030005200570028002601370047003700370136001500570127002800460046006800390000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000080001000018015480400600900001203276500055000503276500930327650006032765000603276532765X,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000000011000001000000010000000000000000010000100100000000100000000000000000101001000000000010000001010000000000000000000100100999999999999999988888888888888888888888888888888888888888888888888888888888888888888888888888888X,X444444321333243444334333414230X,X0101010101010110111101011100011101111110001100110101001110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101001010011010011101011011111110110100110111010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011010010100111110111000101110101101110100101010111100101111001011001101001101101101100101100100101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1445001,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\EHDH722.ATSPF,1994.0,Kvinna,4 Avslutad 3- eller 4-årig gymnasieutbildning eller motsvarande (12- till 13-årig utbildning),Svenska/Danska/Norska,SVA1445001,41953.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,32.0,,,,,,,,,50.0,11.0,47.0,11.0,4.0,0.0,,,,,,,,,,,,,,,,,,,15.0,1.0,0.0,16.0,1.0,0.0,124.0,4.0,148.0,10.0,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416657187374386237854360000000000X,,,X4267172244188772788628465455224564427355318431687576786345457000000000000000000000140020001600860022002600190030002300250033006400200022004100430018004300200045002800330045003100290043001900780033001800460110002000280016005900460027004701520019001900780042002500370031004200340021004901200030003800890053001600650163017200880000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000800023012860400801286001000003800047006900082501500001580000000000000000000000000X,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010000000000011000000000100000000000100100000000100000100010000000000001000000000010000001010000000000000000000100100888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321441211420000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110001001010110010111000000011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101001010011010011101011011100110110100110111000011011111111000111101001010010011011101001101101110011010010011010111000110110101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100011110110100101110001101110100001010111100101111001011001101010101001100100101100100101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SVA1435002,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\JYSH324.ATSPF,1981.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Annat,SVA1435002,41893.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,2.0,28.0,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,0.0,14.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X4263172144188572788228465453224764400000000000000000000000000000000000000000000000170052002201560020003800280058001800300022025400250039004704020016004200230269002600720070005900210037002001640022002300270732002400320013000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000001001000000010000000000000010000000100100000000100000100010000000000888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321331211000000000000000X,,,,,,,
SVA1435001,AR Växjö,Dator 05,eekcaARVäxjö,C:\Users\eekcaspc\Documents\ATS5\Personer\PFSD662.ATSPF,1994.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SVA1435001,41876.0,eekca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,11.0,20.0,,,,,,,,,55.0,7.0,51.0,6.0,2.0,12.0,,,,,,,,,,,,,,,,,,,10.0,3.0,1.0,14.0,2.0,0.0,100.0,1.0,69.0,0.0,73.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416657187379999999999999999999999X,,,X4263172544188572788628465456224564447356318431787571786745457300000000000000000000180017001700420021002600220039001600200031004800220050004000720026002800390019003500290038002300270019005300480036002700510046002100360035001500720062002100270018002000710031002200370051006600430024006601890032005100510056002200910103002001710291000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000323276500023327650401001296327650001800047327653276532765327653276532765327653276532765X,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000100000000000100010000000009999999999999999000100000000000100100000000100000000000000000101001000000000010088888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422344321441211400000000000000X,X0101010101010110111101011100011101111110001100110101001110100111010010111011101111001110010110001011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100110111000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0110010010100111110111100101110101101110000101011111101101111001011011001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
